,EMIS,schoolName,districtName,circuit,cluster,sector,phase,schoolStatus,schoolType,suburb,city,closestTown,phoneNum,faxNum,GIS_Long,GIS_Lat,section21,quintile,managerName,email,landOwner,buildingOwner,address_old,cellno,snapEnrol,gradeREnrol,boarding,priorityOrder,lowestlevelCode,projectNum,agent,programme,strategic,bid,parent,description,source,programmeName,projectSize,projectStage,nature,scoa,startDate,endDate,totalCost,MTEF_2011_12,MTEF_2012_13,MTEF_2013_14,MTEF_2014_15,MTEF_2015_16,Revised_15_16_Budget,IA_Required_Budget,Variance,MTEF_2016_17,MTEF_2017_18,MTEF_2018_19,MTEF_2019_20,MTEF_2020_21,MTEF_2021_22,MTEF_2022_23,MTEF_2023_24,MTEF_2024_25,MTEF_2025_26,MTEF_2026_27,MTEF_2028_29,MTEF_2029_30,MTEF_2030_31,MTEF_2031_32,MTEF_2032_33,MTEF_2033_34,PWC_List,Snap_survey,ecplanComments,ASIDI_NDPW,asidiYear,asidiStatus,asidiCommentsA,asidiCommentsB,inEC,inASIDI
4510,200500576,MAPHINDELA SENIOR PRIMARY SCHOOL,LIBODE,CIRCUIT 16,A,Public,PRIMARY SCHOOL,OPERATIONAL,ORDINARY SCHOOL,NA,LUSIKISIKI,Holy Cross Mission,NA,NA,29.52995,-31.4661,Yes,1,Z. Mankuku,NA,PUBLIC,TO BE UPDATED,"LOWER NTAFUFU AGRICULTURAL AUTHORITY,LUSIKISIKI,",786413721,331,38,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011/2012,Allocated,NA,NA,0,1
4511,200500577,MAQONGWANA SENIOR SECONDARY SCHOOL,MBIZANA,Mbhongweni,A,Public,SECONDARY SCHOOL,OPERATIONAL,ORDINARY SCHOOL,NA,BIZANA,Bizana,NA,NA,29.97824,-31.09835,YES,1,"SONJICA ,SN",maqongwanajss@gmail.com,PUBLIC,TO BE UPDATED,"AMADIBA AGRICULTURAL AUTHORITY,BIZANA,4800",784745995,447,21,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
4512,200500578,MAQULU JUNIOR SECONDARY SCHOOL,LUSIKISIKI,Malangeni,A,Public,COMBINED SCHOOL,OPERATIONAL,ORDINARY SCHOOL,NA,LUSIKISIKI,Lusikisiki,NA,NA,29.75552,-31.41911,Yes,1,MATHANDABUZO J,NA,PUBLIC,TO BE UPDATED,"LAMBASI AGRICULTURAL AUTHORITY,LUSIKISIKI,",736825054,264,0,FALSE,NA,30615228,NA,IDT,IDT RSDP WSF,INSUFFICIENT WATER & SAN,Active,Norms & Standards,13 pit toilets; 1 urinal; 2 X 500L water tanks,Educational Infrastructure Grant,Public Ordinary Schools,Large,Final Completion,New Infrastructure Assets,Building & other fixed structures,2-Apr-15,31-Mar-18,NA, -   , -   , -   ,10,86,86,86, -   , -   , -   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SAHRC 2015/16,IDT RSDP WSF,NA,NA,NA,NA,1,0
4513,200500580,MARELANE SENIOR SECONDARY SCHOOL,MBIZANA,Mt Zion,A,Public,SECONDARY SCHOOL,OPERATIONAL,ORDINARY SCHOOL,NA,BIZANA,Lusikisiki,392513124,392513124,29.7189,-30.80947,Yes,1,Stofile PN,marelanesss@gmail.com,PUBLIC,PUBLIC,"LUDEKE MISSION MISSION,BIZANA,4800",827661070,1050,NA,FALSE,NA,NA,NA,DOE,DOE COMBINED PRIORITY,COMBINED PRIORITY,Approved,Re-alignment,NA,Educational Infrastructure Grant,Public Ordinary Schools,Large,Documentation,New Infrastructure Assets,Building & other fixed structures,NA,NA,"6,107", -   , -   , -   ,NA,"1,000",NA,NA,NA, -   , -   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TREASURY PILOT PROJECT,#N/A,NA,NA,NA,NA,1,0
4514,200500581,MARIALINDEN JUNIOR SECONDARY SCHOOL,MALUTI,Moshesh,A,Public,COMBINED SCHOOL,OPERATIONAL,ORDINARY SCHOOL,NA,MATATIELE,Mount Fletcher,NA,NA,28.49515,-30.26115,Yes,1,THEKISO ES,maria-linden@yahoo.com,PUBLIC,TO BE UPDATED,"GEORGE MOSHESH AGRICULTURAL AUTHORITY,MATATIELE,4730",731506858,418,32,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
4515,200500582,MARIAZEL SENIOR SECONDARY SCHOOL,MALUTI,Moshesh,A,Public,SECONDARY SCHOOL,OPERATIONAL,ORDINARY SCHOOL,NA,MATATIELE,Mount Fletcher,392563032,392563032,28.38135,-30.30523,Yes,1,LEBENYA KS,NA,PUBLIC,PUBLIC,"MARIAZEL MISSION,MATATIELE,",747218416,566,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
4516,200500583,MARINA JUNIOR SECONDARY SCHOOL,MBIZANA,Imfolozi,A,Public,COMBINED SCHOOL,OPERATIONAL,ORDINARY SCHOOL,NA,BIZANA,Bizana,393056168,393113748,30.12699,-31.04163,Yes,1,MAJOVA M,27828534588@vodamail.co. za/marinacomprehansivehighschool@gmail.com,PUBLIC,TO BE UPDATED,"UMGUNGUNDLOVU AGRICULTURAL AUTHORITY,BIZANA,4800",731525528,1316,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
4517,200500584,MARWAQA JUNIOR SECONDARY SCHOOL,MT FRERE,SIMAKA-MAKA ,A,Public,COMBINED SCHOOL,OPERATIONAL,ORDINARY SCHOOL,NA,MOUNT AYLIFF,Lubaleka,NA,NA,29.33377,-30.73923,Yes,2,"MDUDI ,F",fmdu@gmail.com,PUBLIC,TO BE UPDATED,"LUBALEKO TRIBAL AUTHORITY,MOUNT AYLIFF,4735",713659449,231,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
4518,200500585,MASAKALA JUNIOR SECONDARY SCHOOL,MALUTI,Lesedi,A,Public,COMBINED SCHOOL,OPERATIONAL,ORDINARY SCHOOL,NA,MATATIELE,Mount Fletcher,NA,NA,28.85068,-30.30198,Yes,2,MPONGO MJ,NA,PUBLIC,PUBLIC,"MALUBALUBE TRIBAL AUTHORITY,MATATIELE,",837280124,497,60,FALSE,NA,NA,NA,DOE,NA,REALIGNMENT,Proposed,Re-alignment,NA,Educational Infrastructure Grant,Public Ordinary Schools,Large,Assessment,New Infrastructure Assets,Building & other fixed structures,1-Apr-17,31-Mar-19,"3,309", -   , -   , -   ,NA, -   ,NA,NA,NA, -   ,"2,316",993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#N/A,NA,NA,NA,NA,1,0
4519,200500586,MASHWABADE JUNIOR PRIMARY SCHOOL,MT FRERE,NTSIZWA,A,Public,PRIMARY SCHOOL,OPERATIONAL,ORDINARY SCHOOL,MOUNT FRERE,KOKSTAD,MOUNT FRERE,NA,NA,29.19103,-30.65623,Yes,1,MBIZA CS,NA,PUBLIC,TO BE UPDATED,"NGXAKAXA,MOUNT FRERE,KOKSTAD,5090",NA,29,6,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
4520,200500587,MASIANOKENG JUNIOR PRIMARY SCHOOL,MALUTI,Kuali Nzo,A,Public,PRIMARY SCHOOL,OPERATIONAL,ORDINARY SCHOOL,MT FLETCHER,MATATIELE,Mount Fletcher,NA,NA,28.6024,-30.39021,Yes,1,PAKKIES GM,NA,PUBLIC,TO BE UPDATED,"QHOBOSHEANENG AGRICULTURAL AUTHORITY,QHOBOSHEANENG,MT FLETCHER,MATATIELE,4730",733660724,39,8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
4521,200500588,MASIZAKHE SENIOR PRIMARY SCHOOL,LUSIKISIKI,Sigcau,A,Public,PRIMARY SCHOOL,OPERATIONAL,ORDINARY SCHOOL,NA,FLAGSTAFF,Flagstaff,NA,NA,29.53642,-30.98968,Yes,1,HEWU P,NA,PUBLIC,PUBLIC,"BALA AGRICULTURAL AUTHORITY,FLAGSTAFF,",791753057,257,35,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
4522,200500589,MASOBUZA SENIOR PRIMARY SCHOOL,LUSIKISIKI,Qaukeni,A,Public,PRIMARY SCHOOL,OPERATIONAL,ORDINARY SCHOOL,NA,LUSIKISIKI,Lusikisiki,NA,392531919,29.58933,-31.27249,Yes,1,TSHAZIBANE GG,ggtshazibane@gmail.com,PUBLIC,TO BE UPDATED,"PHUMLO AGRICULTURAL AUTHORITY,PHUMLO,LUSIKISIKI,4820",824334203,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
4523,200500590,MALIZE JUNIOR PRIMARY SCHOOL,LIBODE,CIRCUIT 16,A,Public,PRIMARY SCHOOL,OPERATIONAL,ORDINARY SCHOOL,NA,LUSIKISIKI,Holy Cross Mission,NA,NA,29.46094,-31.50005,No,1,Mr Mgwarubana,NA,PUBLIC,TO BE UPDATED,"GQUBENI AGRICULTURAL AUTHORITY,LUSIKISIKI,",735917699,153,17,FALSE,NA,NA,NA,DOE,NA,ELECTRICITY ,Proposed,Norms & Standards,NA,Educational Infrastructure Grant,Public Ordinary Schools,Large,Project Proposal / Concept Report,New Infrastructure Assets,Building & other fixed structures,1-Apr-17,31-Mar-19,"1,158", -   , -   , -   ,NA, -   ,NA,NA,NA, -   ,347,811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#N/A,#N/A,NA,Independent Development Trust - BATCH I - Sanitation,NA,NA,NA,NA,1,0
4524,200500591,MATAFANA JUNIOR SECONDARY SCHOOL,LIBODE,CIRCUIT 16,A,Public,COMBINED SCHOOL,OPERATIONAL,ORDINARY SCHOOL,NA,LUSIKISIKI,Lusikisiki,NA,NA,29.57649,-31.49045,Yes,1,Mr Nqetho,NA,PUBLIC,TO BE UPDATED,"MTAMBALALA AGRICULTURAL AUTHORITY,LUSIKISIKI,",828499033,274,19,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
4525,200500592,MATANDELA PRIMARY SCHOOL,MALUTI,MAGUDLAPHI,A,Public,COMBINED SCHOOL,OPERATIONAL,ORDINARY SCHOOL,NA,MATATIELE,Mount Fletcher,NA,397374042,28.75631,-30.54437,Yes,1,MSI CF,NA,PUBLIC,TO BE UPDATED,"SONGQA LOCATION,NKUNGWINI,MATATIELE,",827235535,89,25,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
4526,200500593,MATANE SENIOR PRIMARY SCHOOL,LIBODE,CIRCUIT 16,A,Public,PRIMARY SCHOOL,OPERATIONAL,ORDINARY SCHOOL,NA,LUSIKISIKI,Lusikisiki,NA,NA,29.58638,-31.48226,Yes,1,Ms Soji,27829210205@vodamail.co.za,PUBLIC,TO BE UPDATED,"MTAMBALALA AGRICULTURAL AUTHORITY,LUSIKISIKI,",734909430,213,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
4527,200500594,MATEKO JUNIOR SECONDARY SCHOOL,LUSIKISIKI,Malangeni,A,Public,COMBINED SCHOOL,OPERATIONAL,ORDINARY SCHOOL,MATEKO AA,LUSIKISIKI,Lusikisiki,NA,NA,29.71624,-31.3025,Yes,1,NDATSHE ZJ,NA,PUBLIC,TO BE UPDATED,"MATEKO AGRICULTURAL AUTHORITY,MATEKO AA,LUSIKISIKI,4820",832376444,550,32,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
4528,200500595,MATELENG SENIOR PRIMARY SCHOOL,MALUTI,Kuali Nzo,A,Public,PRIMARY SCHOOL,OPERATIONAL,ORDINARY SCHOOL,MT FLETCHER,MATATIELE,Mount Fletcher,NA,NA,28.43045,-30.35206,Yes,1,"TSEPHE , NN",NA,PUBLIC,TO BE UPDATED,"THABA-CHICHA AGRICULTURAL AUTHORITY,MT FLETCHER,MATATIELE,4770",833635143,55,8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
4529,200500596,MATHOLE JUNIOR SECONDARY SCHOOL,MT FRERE,BLORWENI,A,Public,COMBINED SCHOOL,OPERATIONAL,ORDINARY SCHOOL,ISILINDINI A/A,TABANKULU,Tabankulu,NA,792023117,29.18803,-31.10649,Yes,1,POTOLWANA ND,NA,PUBLIC,TO BE UPDATED,"SIDAKENI LOCATION,ISILINDINI A/A,ISILINDINI A/A,TABANKULU,",837489375,551,45,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
4530,200500597,MATSHANENG JUNIOR PRIMARY SCHOOL,MT FLETCHER,CIRCUIT 2,A,Public,PRIMARY SCHOOL,OPERATIONAL,ORDINARY SCHOOL,MT FLETCHER,MOUNT FLETCHER,Elands Height,NA,NA,28.27616,-30.65113,Yes,1,RANTHAMANE AM,matshaneng.sps@gmail.com,PUBLIC,TO BE UPDATED,"SATHUBE LOCATION,SATHUBE,MT FLETCHER,MOUNT FLETCHER,",725343435,202,24,FALSE,NA,NA,NA,Mvula Trust,Mvula Trust Fnc,FENCING ,Approved,Norms & Standards,NA,Educational Infrastructure Grant,Public Ordinary Schools,Large,Documentation,New Infrastructure Assets,Building & other fixed structures,1-Apr-15,31-Mar-17,864, -   , -   , -   ,NA,259,NA,NA,NA,605, -   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CSIR - Water,NA,NA,NA,NA,1,0
4531,200500597,MATSHANENG JUNIOR PRIMARY SCHOOL,MT FLETCHER,CIRCUIT 2,A,Public,PRIMARY SCHOOL,OPERATIONAL,ORDINARY SCHOOL,MT FLETCHER,MOUNT FLETCHER,Elands Height,NA,NA,28.27616,-30.65113,Yes,1,RANTHAMANE AM,matshaneng.sps@gmail.com,PUBLIC,TO BE UPDATED,"SATHUBE LOCATION,SATHUBE,MT FLETCHER,MOUNT FLETCHER,",725343435,202,24,FALSE,NA,NA,NA,IDT,IDT DoE W+F,INSUFFICIENT WATER & SAN,Active not contracted,Norms & Standards,"10 x 5000L Rain water tanks, 607m security fnc",Educational Infrastructure Grant,Public Ordinary Schools,Large,Planning,New Infrastructure Assets,Building & other fixed structures,17-Mar-14,NA,865, -   , -   , -   ,NA,865,NA,55,-810, -   , -   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,On ASIDI List A but continue,CSIR - Water,NA,NA,NA,NA,1,0
4532,200500597,MATSHANENG JUNIOR PRIMARY SCHOOL,MT FLETCHER,CIRCUIT 2,A,Public,PRIMARY SCHOOL,OPERATIONAL,ORDINARY SCHOOL,MT FLETCHER,MOUNT FLETCHER,Elands Height,NA,NA,28.27616,-30.65113,Yes,1,RANTHAMANE AM,matshaneng.sps@gmail.com,PUBLIC,TO BE UPDATED,"SATHUBE LOCATION,SATHUBE,MT FLETCHER,MOUNT FLETCHER,",725343435,202,24,FALSE,NA,NA,CDC/51/14,CDC,CDC Sanitation,INSUFFICIENT WATER & SAN,Active not contracted,Norms & Standards,NA,Educational Infrastructure Grant,Public Ordinary Schools,Large,Adjudication,New Infrastructure Assets,Building & other fixed structures,NA,NA,994, -   , -   , -   ,NA,994,824,824,-170, -   , -   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,On ASIDI List A but continue,CSIR - Water,NA,NA,NA,NA,1,0
4533,200500598,MATSHEZI JUNIOR PRIMARY SCHOOL,MBIZANA,Situkutezi,A,Public,PRIMARY SCHOOL,OPERATIONAL,ORDINARY SCHOOL,NA,FLAGSTAFF,Ludeke,392510975,392510975,29.63045,-30.87052,Yes,1,MBOOI DN,matshezisps@vodamail.com,PUBLIC,TO BE UPDATED,"TSHUZE LOCATION,SATHUBE,FLAGSTAFF,4810",837472464,259,35,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
4534,200500599,MATSHONA JUNIOR SECONDARY SCHOOL,MT FRERE,BLORWENI,A,Public,COMBINED SCHOOL,OPERATIONAL,ORDINARY SCHOOL,NA,TABANKULU,Tabankulu,NA,NA,29.2626,-30.9949,Yes,1,TSHUTSHANE Z,NA,PUBLIC,TO BE UPDATED,"MSUKENI AGRICULTURAL AUTHORITY,TABANKULU,5130",732565637,653,52,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
4535,200500600,MATSOANA PRIMARY SCHOOL,MT FLETCHER,CIRCUIT 8,A,Public,PRIMARY SCHOOL,OPERATIONAL,ORDINARY SCHOOL,MT FLETCHER,MOUNT FLETCHER,Mount Fletcher,NA,NA,28.45103,-30.606,Yes,1,QHALI TC,27829260511@vodamail.co.za,PUBLIC,TO BE UPDATED,"FLETCHERVILLE AGRICULTURAL AUTHORITY,MT FLETCHER,MOUNT FLETCHER,",721877914,82,7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
4536,200500601,MATWEBU JUNIOR SECONDARY SCHOOL,MBIZANA,Bizana Village,A,Public,COMBINED SCHOOL,OPERATIONAL,ORDINARY SCHOOL,BIZANA,MBIZANA,Bizana,392510975,392510975,29.84069,-30.90157,Yes,2,GWANISHENI D,matwebujss@gmail.com,PUBLIC,TO BE UPDATED,"MONTI AGRICULTURAL AUTHORITY,BIZANA,MBIZANA,4800",835483031,451,30,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
4537,200500602,MAVELA JUNIOR PRIMARY SCHOOL,LUSIKISIKI,Lusiki Central,A,Public,PRIMARY SCHOOL,OPERATIONAL,ORDINARY SCHOOL,NA,LUSIKISIKI,Lusikisiki,NA,NA,29.59668,-31.39048,Yes,1,NDENZA NV,vndenza@yahoo.com,PUBLIC,TO BE UPDATED,"DUBANA AGRICULTURAL AUTHORITY,LUSIKISIKI,",834976446,358,48,FALSE,NA,NA,CDC/67/14,CDC,CDC Sanitation,INSUFFICIENT WATER & SAN,Active not contracted,Norms & Standards,NA,Educational Infrastructure Grant,Public Ordinary Schools,Large,Adjudication,New Infrastructure Assets,Building & other fixed structures,NA,NA,"1,897", -   , -   , -   ,NA,"1,897","1,572","1,572",-325, -   , -   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SAHRC 2015/16,CDC Sanitation,NA,NA,NA,NA,1,0
4538,200500602,MAVELA JUNIOR PRIMARY SCHOOL,LUSIKISIKI,Lusiki Central,A,Public,PRIMARY SCHOOL,OPERATIONAL,ORDINARY SCHOOL,NA,LUSIKISIKI,Lusikisiki,NA,NA,29.59668,-31.39048,Yes,1,NDENZA NV,vndenza@yahoo.com,PUBLIC,TO BE UPDATED,"DUBANA AGRICULTURAL AUTHORITY,LUSIKISIKI,",834976446,358,48,FALSE,NA,NA,NA,IDT,IDT DoE W+F,INSUFFICIENT WATER & SAN,Active not contracted,Norms & Standards,Remove 600m stock fence & construct 600m new stock fence and 400m new security fence,Educational Infrastructure Grant,Public Ordinary Schools,Large,Planning,New Infrastructure Assets,Building & other fixed structures,2-Apr-15,31-Mar-18,726, -   , -   , -   ,NA,726,NA,55,-671, -   , -   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IDT DoE W+F,NA,NA,NA,NA,1,0
4539,200500603,MAVUNDLENI SENIOR PRIMARY SCHOOL,MALUTI,NTABATYE,A,Public,PRIMARY SCHOOL,OPERATIONAL,ORDINARY SCHOOL,NA,MATATIELE,St. Gregory's,NA,NA,29.02717,-30.10761,Yes,1,MJWARA EL,NA,PUBLIC,TO BE UPDATED,"MZONGWANA AGRICULTURAL AUTHORITY,MZONGWANA,MATATIELE,",796105873,120,19,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013/2014,Allocated,NA,NA,0,1
4540,200500604,MAWONGA SENIOR PRIMARY SCHOOL,QUMBU,CIRCUIT 1,A,Public,PRIMARY SCHOOL,OPERATIONAL,ORDINARY SCHOOL,NA,MOUNT FRERE,Tina Falls,NA,NA,29.18185,-31.21321,No,1,MR NDOBONGO MW,mawonga500604 @gmail.com,PUBLIC,TO BE UPDATED,"NGCOLO AGRICULTURAL AUTHORITY,MOUNT FRERE,",725839298,174,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012/2013,Allocated,NA,NA,0,1
4541,200500605,MAYIBENYE SENIOR SECONDARY SCHOOL,LUSIKISIKI,Khanyisa,A,Public,SECONDARY SCHOOL,OPERATIONAL,ORDINARY SCHOOL,NA,FLAGSTAFF,Flagstaff,NA,NA,29.43353,-31.20057,Yes,1,NGCUKA NH,ngqada@gmail.com,PUBLIC,PUBLIC,"NKOZO AGRICULTURAL AUTHORITY,FLAGSTAFF,",732260249,911,NA,FALSE,3,NA,NA,DOE,NA,COMBINED PRIORITY,Proposed,Re-alignment,NA,Educational Infrastructure Grant,Public Ordinary Schools,Large,Project Proposal / Concept Report,New Infrastructure Assets,Building & other fixed structures,6-Apr-16,31-Mar-17,"21,143", -   , -   , -   ,NA, -   ,NA,NA,NA,"2,114", -   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAYIBENYE SS SCHOOL,#N/A,SAHRC 2016/17,#N/A,NA,NA,NA,NA,1,0
4542,200500606,MAZAKHELE SENIOR PRIMARY SCHOOL,MT FRERE,BLORWENI,A,Public,PRIMARY SCHOOL,OPERATIONAL,ORDINARY SCHOOL,NA,TABANKULU,Tabankulu,NA,NA,29.25505,-31.00734,Yes,1,MKHWENKWE A,27823184207@vodamail.coza,PUBLIC,TO BE UPDATED,"THALENI,TABANKULU,5130",837653772,294,43,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
